Bornholdt baseline run (lattice or network)
params: {'topology': 'lattice', 'L': 32, 'n': None, 'net_params': {'m': 2, 'k': 4, 'p': 0.1}, 'J': 1.0, 'alpha': 8.0, 'T': 1.5, 'seed': 0, 'n_steps': 20000, 'burn_in': 10000, 'thin': 1, 'eps': 1e-06}
columns: t,M,r,abs_r,C_mean,chartist_frac,fundamentalist_frac
1.351700000000000000e+04,-1.953125000000000000e-02,-1.823130238610999321e-01,1.823130238610999321e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.351800000000000000e+04,-2.343750000000000000e-02,1.823130238610999321e-01,1.823130238610999321e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.351900000000000000e+04,-3.125000000000000000e-02,2.876714061833216540e-01,2.876714061833216540e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.352000000000000000e+04,-1.171875000000000000e-02,-9.807759228070853652e-01,9.807759228070853652e-01,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.352100000000000000e+04,-2.929687500000000000e-02,9.162395349323078086e-01,9.162395349323078086e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.352200000000000000e+04,-5.468750000000000000e-02,6.241384618692933373e-01,6.241384618692933373e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.352300000000000000e+04,-6.250000000000000000e-02,1.335291069494197735e-01,1.335291069494197735e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.352400000000000000e+04,-3.515625000000000000e-02,-5.753517007356538926e-01,5.753517007356538926e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.352500000000000000e+04,-3.515625000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.352600000000000000e+04,-5.468750000000000000e-02,4.418225937862341191e-01,4.418225937862341191e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.352700000000000000e+04,-9.570312500000000000e-02,5.596079513133203065e-01,5.596079513133203065e-01,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.352800000000000000e+04,-5.078125000000000000e-02,-6.337145169003446377e-01,6.337145169003446377e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.352900000000000000e+04,-3.906250000000000000e-02,-2.623583569089671386e-01,2.623583569089671386e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.353000000000000000e+04,-3.125000000000000000e-02,-2.231371514985243110e-01,2.231371514985243110e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.353100000000000000e+04,-1.171875000000000000e-02,-9.807759228070853652e-01,9.807759228070853652e-01,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.353200000000000000e+04,-1.367187500000000000e-02,1.541384903169413789e-01,1.541384903169413789e-01,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.353300000000000000e+04,-5.859375000000000000e-03,-8.472003484647707694e-01,8.472003484647707694e-01,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.353400000000000000e+04,-2.343750000000000000e-02,1.386166374771593102e+00,1.386166374771593102e+00,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.353500000000000000e+04,-3.906250000000000000e-03,-1.791546167746933538e+00,1.791546167746933538e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.353600000000000000e+04,-7.812500000000000000e-03,6.930192051310521961e-01,6.930192051310521961e-01,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.353700000000000000e+04,-2.929687500000000000e-02,1.321661980924425439e+00,1.321661980924425439e+00,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.353800000000000000e+04,-2.929687500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.353900000000000000e+04,-3.710937500000000000e-02,2.363815923187733148e-01,2.363815923187733148e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.354000000000000000e+04,-2.539062500000000000e-02,-3.794771848704199257e-01,3.794771848704199257e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.354100000000000000e+04,-5.468750000000000000e-02,7.672340544209399482e-01,7.672340544209399482e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.354200000000000000e+04,-3.906250000000000000e-02,-3.364649224959914697e-01,3.364649224959914697e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.354300000000000000e+04,-2.734375000000000000e-02,-3.566639728512046581e-01,3.566639728512046581e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.354400000000000000e+04,-3.710937500000000000e-02,3.053720257966761054e-01,3.053720257966761054e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.354500000000000000e+04,-1.367187500000000000e-02,-9.984826369341397445e-01,9.984826369341397445e-01,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.354600000000000000e+04,-4.882812500000000000e-02,1.272913015420840122e+00,1.272913015420840122e+00,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.354700000000000000e+04,-3.515625000000000000e-02,-3.284961027224144736e-01,3.284961027224144736e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.354800000000000000e+04,-2.929687500000000000e-02,-1.823158680830592182e-01,1.823158680830592182e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.354900000000000000e+04,-2.734375000000000000e-02,-6.899043347790279057e-02,6.899043347790279057e-02,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.355000000000000000e+04,-3.515625000000000000e-02,2.513063015609620088e-01,2.513063015609620088e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.355100000000000000e+04,-5.468750000000000000e-02,4.418225937862341191e-01,4.418225937862341191e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.355200000000000000e+04,-5.273437500000000000e-02,-3.636696693481056286e-02,3.636696693481056286e-02,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.355300000000000000e+04,-6.054687500000000000e-02,1.381478916902914023e-01,1.381478916902914023e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.355400000000000000e+04,-5.859375000000000000e-02,-3.278927229460082415e-02,3.278927229460082415e-02,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.355500000000000000e+04,-1.757812500000000000e-02,-1.203932983576191162e+00,1.203932983576191162e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.355600000000000000e+04,-3.515625000000000000e-02,6.931187373290770282e-01,6.931187373290770282e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.355700000000000000e+04,-7.031250000000000000e-02,6.931329586411236754e-01,6.931329586411236754e-01,7.031250000000000000e-02,4.648437500000000000e-01,5.351562500000000000e-01
1.355800000000000000e+04,-1.035156250000000000e-01,3.867684133056217277e-01,3.867684133056217277e-01,1.035156250000000000e-01,4.482421875000000000e-01,5.517578125000000000e-01
1.355900000000000000e+04,-7.617187500000000000e-02,-3.067267996342186720e-01,3.067267996342186720e-01,7.617187500000000000e-02,4.619140625000000000e-01,5.380859375000000000e-01
1.356000000000000000e+04,-1.074218750000000000e-01,3.437677200314501746e-01,3.437677200314501746e-01,1.074218750000000000e-01,4.462890625000000000e-01,5.537109375000000000e-01
1.356100000000000000e+04,-5.859375000000000000e-02,-6.061280460968627715e-01,6.061280460968627715e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.356200000000000000e+04,-6.445312500000000000e-02,9.530862831444864014e-02,9.530862831444864014e-02,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.356300000000000000e+04,-5.273437500000000000e-02,-2.006672477101392182e-01,2.006672477101392182e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.356400000000000000e+04,-5.664062500000000000e-02,7.145765621553978875e-02,7.145765621553978875e-02,5.664062500000000000e-02,4.716796875000000000e-01,5.283203125000000000e-01
1.356500000000000000e+04,-4.296875000000000000e-02,-2.762477591882541716e-01,2.762477591882541716e-01,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.356600000000000000e+04,-5.859375000000000000e-02,3.101487223684049610e-01,3.101487223684049610e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.356700000000000000e+04,-7.031250000000000000e-02,1.823187123940095411e-01,1.823187123940095411e-01,7.031250000000000000e-02,4.648437500000000000e-01,5.351562500000000000e-01
1.356800000000000000e+04,-8.007812500000000000e-02,1.300513938540164283e-01,1.300513938540164283e-01,8.007812500000000000e-02,4.599609375000000000e-01,5.400390625000000000e-01
1.356900000000000000e+04,-6.445312500000000000e-02,-2.170614779335773292e-01,2.170614779335773292e-01,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.357000000000000000e+04,-8.789062500000000000e-02,3.101507909857343925e-01,3.101507909857343925e-01,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.357100000000000000e+04,-8.398437500000000000e-02,-4.546184488395166312e-02,4.546184488395166312e-02,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.357200000000000000e+04,-5.859375000000000000e-02,-3.599975744162313696e-01,3.599975744162313696e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.357300000000000000e+04,-3.710937500000000000e-02,-4.567485220114000377e-01,4.567485220114000377e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.357400000000000000e+04,-9.765625000000000000e-03,-1.334925618980209894e+00,1.334925618980209894e+00,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.357500000000000000e+04,4.687500000000000000e-02,1.568534856262148836e+00,1.568534856262148836e+00,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.357600000000000000e+04,4.101562500000000000e-02,-1.335283450751334478e-01,1.335283450751334478e-01,4.101562500000000000e-02,4.794921875000000000e-01,5.205078125000000000e-01
1.357700000000000000e+04,4.687500000000000000e-02,1.335283450751334478e-01,1.335283450751334478e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.357800000000000000e+04,1.367187500000000000e-02,-1.232091874216078686e+00,1.232091874216078686e+00,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.357900000000000000e+04,5.859375000000000000e-03,-8.472003484647707694e-01,8.472003484647707694e-01,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.358000000000000000e+04,-5.859375000000000000e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.358100000000000000e+04,7.812500000000000000e-03,2.876394121557117600e-01,2.876394121557117600e-01,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.358200000000000000e+04,-2.148437500000000000e-02,1.011519464241120936e+00,1.011519464241120936e+00,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.358300000000000000e+04,5.859375000000000000e-03,-1.299158876396832696e+00,1.299158876396832696e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.358400000000000000e+04,-1.562500000000000000e-02,9.807225988590460020e-01,9.807225988590460020e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.358500000000000000e+04,-3.710937500000000000e-02,8.649603865398645119e-01,8.649603865398645119e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.358600000000000000e+04,3.906250000000000000e-03,-2.251062778374250950e+00,2.251062778374250950e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.358700000000000000e+04,-4.492187500000000000e-02,2.442113328753408474e+00,2.442113328753408474e+00,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.358800000000000000e+04,-8.398437500000000000e-02,6.256955460484738829e-01,6.256955460484738829e-01,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.358900000000000000e+04,-5.468750000000000000e-02,-4.289892268771113848e-01,4.289892268771113848e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.359000000000000000e+04,-5.078125000000000000e-02,-7.410656558702433117e-02,7.410656558702433117e-02,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.359100000000000000e+04,-6.445312500000000000e-02,2.384068463623529865e-01,2.384068463623529865e-01,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.359200000000000000e+04,-3.906250000000000000e-02,-5.007652032713201251e-01,5.007652032713201251e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.359300000000000000e+04,-7.226562500000000000e-02,6.151738771600037126e-01,6.151738771600037126e-01,7.226562500000000000e-02,4.638671875000000000e-01,5.361328125000000000e-01
1.359400000000000000e+04,-4.882812500000000000e-02,-3.920354457278318883e-01,3.920354457278318883e-01,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.359500000000000000e+04,-2.734375000000000000e-02,-5.798024042833764824e-01,5.798024042833764824e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.359600000000000000e+04,-3.125000000000000000e-02,1.335268213526803471e-01,1.335268213526803471e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.359700000000000000e+04,-4.882812500000000000e-02,4.462755829306961353e-01,4.462755829306961353e-01,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.359800000000000000e+04,-6.835937500000000000e-02,3.364663852953575507e-01,3.364663852953575507e-01,6.835937500000000000e-02,4.658203125000000000e-01,5.341796875000000000e-01
1.359900000000000000e+04,-1.035156250000000000e-01,4.149388839289733788e-01,4.149388839289733788e-01,1.035156250000000000e-01,4.482421875000000000e-01,5.517578125000000000e-01
1.360000000000000000e+04,-1.015625000000000000e-01,-1.904800919601878917e-02,1.904800919601878917e-02,1.015625000000000000e-01,4.492187500000000000e-01,5.507812500000000000e-01
1.360100000000000000e+04,-6.250000000000000000e-02,-4.855016620150727213e-01,4.855016620150727213e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.360200000000000000e+04,-9.765625000000000000e-03,-1.856211595480149690e+00,1.856211595480149690e+00,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.360300000000000000e+04,-4.296875000000000000e-02,1.481525418623204970e+00,1.481525418623204970e+00,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.360400000000000000e+04,5.859375000000000000e-03,-1.992282785041905591e+00,1.992282785041905591e+00,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.360500000000000000e+04,-1.757812500000000000e-02,1.098498523834119389e+00,1.098498523834119389e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.360600000000000000e+04,-3.710937500000000000e-02,7.471844615647911247e-01,7.471844615647911247e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.360700000000000000e+04,-6.250000000000000000e-02,5.212859764999397960e-01,5.212859764999397960e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.360800000000000000e+04,-8.789062500000000000e-02,3.409219648116432744e-01,3.409219648116432744e-01,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.360900000000000000e+04,-1.406250000000000000e-01,4.699993626185117179e-01,4.699993626185117179e-01,1.406250000000000000e-01,4.296875000000000000e-01,5.703125000000000000e-01
1.361000000000000000e+04,-1.328125000000000000e-01,-5.715799554235712066e-02,5.715799554235712066e-02,1.328125000000000000e-01,4.335937500000000000e-01,5.664062500000000000e-01
1.361100000000000000e+04,-9.375000000000000000e-02,-3.483035570418566707e-01,3.483035570418566707e-01,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.361200000000000000e+04,-9.179687500000000000e-02,-2.105318224992425158e-02,2.105318224992425158e-02,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.361300000000000000e+04,-5.859375000000000000e-02,-4.489440470845567077e-01,4.489440470845567077e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.361400000000000000e+04,-9.375000000000000000e-02,4.699972293344809593e-01,4.699972293344809593e-01,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.361500000000000000e+04,-1.250000000000000000e-01,2.876794058100031748e-01,2.876794058100031748e-01,1.250000000000000000e-01,4.375000000000000000e-01,5.625000000000000000e-01
1.361600000000000000e+04,-1.562500000000000000e-01,2.231419513257295595e-01,2.231419513257295595e-01,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.361700000000000000e+04,-1.660156250000000000e-01,6.062424534818511290e-02,6.062424534818511290e-02,1.660156250000000000e-01,4.169921875000000000e-01,5.830078125000000000e-01
1.361800000000000000e+04,-1.484375000000000000e-01,-1.119172028958428378e-01,1.119172028958428378e-01,1.484375000000000000e-01,4.257812500000000000e-01,5.742187500000000000e-01
1.361900000000000000e+04,-9.765625000000000000e-02,-4.187068317300262077e-01,4.187068317300262077e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.362000000000000000e+04,-1.445312500000000000e-01,3.920387667234352946e-01,3.920387667234352946e-01,1.445312500000000000e-01,4.277343750000000000e-01,5.722656250000000000e-01
1.362100000000000000e+04,-1.347656250000000000e-01,-6.995808723956864483e-02,6.995808723956864483e-02,1.347656250000000000e-01,4.326171875000000000e-01,5.673828125000000000e-01
1.362200000000000000e+04,-1.972656250000000000e-01,3.810116612757568078e-01,3.810116612757568078e-01,1.972656250000000000e-01,4.013671875000000000e-01,5.986328125000000000e-01
1.362300000000000000e+04,-1.933593750000000000e-01,-2.000056429695273863e-02,2.000056429695273863e-02,1.933593750000000000e-01,4.033203125000000000e-01,5.966796875000000000e-01
1.362400000000000000e+04,-1.289062500000000000e-01,-4.054625222662950890e-01,4.054625222662950890e-01,1.289062500000000000e-01,4.355468750000000000e-01,5.644531250000000000e-01
1.362500000000000000e+04,-1.230468750000000000e-01,-4.651964622945747863e-02,4.651964622945747863e-02,1.230468750000000000e-01,4.384765625000000000e-01,5.615234375000000000e-01
1.362600000000000000e+04,-1.093750000000000000e-01,-1.177820197921395362e-01,1.177820197921395362e-01,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.362700000000000000e+04,-1.191406250000000000e-01,8.552142403021312234e-02,8.552142403021312234e-02,1.191406250000000000e-01,4.404296875000000000e-01,5.595703125000000000e-01
1.362800000000000000e+04,-1.386718750000000000e-01,1.518048307022106247e-01,1.518048307022106247e-01,1.386718750000000000e-01,4.306640625000000000e-01,5.693359375000000000e-01
1.362900000000000000e+04,-1.699218750000000000e-01,2.032269154118180321e-01,2.032269154118180321e-01,1.699218750000000000e-01,4.150390625000000000e-01,5.849609375000000000e-01
1.363000000000000000e+04,-8.593750000000000000e-02,-6.817127334805426209e-01,6.817127334805426209e-01,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.363100000000000000e+04,-1.484375000000000000e-01,5.465388068915484343e-01,5.465388068915484343e-01,1.484375000000000000e-01,4.257812500000000000e-01,5.742187500000000000e-01
1.363200000000000000e+04,-1.640625000000000000e-01,1.000828169570890935e-01,1.000828169570890935e-01,1.640625000000000000e-01,4.179687500000000000e-01,5.820312500000000000e-01
1.363300000000000000e+04,-1.230468750000000000e-01,-2.876800407201971499e-01,2.876800407201971499e-01,1.230468750000000000e-01,4.384765625000000000e-01,5.615234375000000000e-01
1.363400000000000000e+04,-1.445312500000000000e-01,1.609291587565171433e-01,1.609291587565171433e-01,1.445312500000000000e-01,4.277343750000000000e-01,5.722656250000000000e-01
1.363500000000000000e+04,-1.660156250000000000e-01,1.385852679024337508e-01,1.385852679024337508e-01,1.660156250000000000e-01,4.169921875000000000e-01,5.830078125000000000e-01
1.363600000000000000e+04,-1.464843750000000000e-01,-1.251623398219112726e-01,1.251623398219112726e-01,1.464843750000000000e-01,4.267578125000000000e-01,5.732421875000000000e-01
1.363700000000000000e+04,-1.289062500000000000e-01,-1.278324406075821429e-01,1.278324406075821429e-01,1.289062500000000000e-01,4.355468750000000000e-01,5.644531250000000000e-01
1.363800000000000000e+04,-8.984375000000000000e-02,-3.610099727101583333e-01,3.610099727101583333e-01,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.363900000000000000e+04,-8.203125000000000000e-02,-9.097071817667945481e-02,9.097071817667945481e-02,8.203125000000000000e-02,4.589843750000000000e-01,5.410156250000000000e-01
1.364000000000000000e+04,-1.113281250000000000e-01,3.053784415650930839e-01,3.053784415650930839e-01,1.113281250000000000e-01,4.443359375000000000e-01,5.556640625000000000e-01
1.364100000000000000e+04,-9.570312500000000000e-02,-1.512295032147203955e-01,1.512295032147203955e-01,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.364200000000000000e+04,-1.152343750000000000e-01,1.857153747985393899e-01,1.857153747985393899e-01,1.152343750000000000e-01,4.423828125000000000e-01,5.576171875000000000e-01
1.364300000000000000e+04,-1.425781250000000000e-01,2.129203329882578544e-01,2.129203329882578544e-01,1.425781250000000000e-01,4.287109375000000000e-01,5.712890625000000000e-01
1.364400000000000000e+04,-1.328125000000000000e-01,-7.095122026289990558e-02,7.095122026289990558e-02,1.328125000000000000e-01,4.335937500000000000e-01,5.664062500000000000e-01
1.364500000000000000e+04,-1.035156250000000000e-01,-2.492136606767063611e-01,2.492136606767063611e-01,1.035156250000000000e-01,4.482421875000000000e-01,5.517578125000000000e-01
1.364600000000000000e+04,-9.570312500000000000e-02,-7.847082684719097756e-02,7.847082684719097756e-02,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.364700000000000000e+04,-8.398437500000000000e-02,-1.306187244362089217e-01,1.306187244362089217e-01,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.364800000000000000e+04,-5.078125000000000000e-02,-5.030957924641357160e-01,5.030957924641357160e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.364900000000000000e+04,-1.171875000000000000e-02,-1.466271431214576815e+00,1.466271431214576815e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.365000000000000000e+04,-1.562500000000000000e-02,2.876607407112166115e-01,2.876607407112166115e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.365100000000000000e+04,2.343750000000000000e-02,4.054437759125470997e-01,4.054437759125470997e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.365200000000000000e+04,3.515625000000000000e-02,4.054508863916033157e-01,4.054508863916033157e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.365300000000000000e+04,3.320312500000000000e-02,-5.715674068632603522e-02,5.715674068632603522e-02,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.365400000000000000e+04,7.421875000000000000e-02,8.043561720700793671e-01,8.043561720700793671e-01,7.421875000000000000e-02,4.628906250000000000e-01,5.371093750000000000e-01
1.365500000000000000e+04,6.835937500000000000e-02,-8.223694336598130761e-02,8.223694336598130761e-02,6.835937500000000000e-02,4.658203125000000000e-01,5.341796875000000000e-01
1.365600000000000000e+04,3.710937500000000000e-02,-6.108967637820579277e-01,6.108967637820579277e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.365700000000000000e+04,1.953125000000000000e-02,-6.418296344884173443e-01,6.418296344884173443e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.365800000000000000e+04,4.492187500000000000e-02,8.328801848675748687e-01,8.328801848675748687e-01,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.365900000000000000e+04,3.320312500000000000e-02,-3.022730153011976562e-01,3.022730153011976562e-01,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.366000000000000000e+04,3.906250000000000000e-02,1.625144119765686845e-01,1.625144119765686845e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.366100000000000000e+04,3.906250000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.366200000000000000e+04,1.171875000000000000e-02,-1.203913074305609676e+00,1.203913074305609676e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.366300000000000000e+04,2.734375000000000000e-02,8.472491014544050181e-01,8.472491014544050181e-01,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.366400000000000000e+04,3.320312500000000000e-02,1.941495608746359736e-01,1.941495608746359736e-01,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.366500000000000000e+04,4.882812500000000000e-02,3.856528434087405088e-01,3.856528434087405088e-01,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.366600000000000000e+04,5.859375000000000000e-02,1.823181435246996607e-01,1.823181435246996607e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.366700000000000000e+04,6.835937500000000000e-02,1.541482417706578900e-01,1.541482417706578900e-01,6.835937500000000000e-02,4.658203125000000000e-01,5.341796875000000000e-01
1.366800000000000000e+04,3.906250000000000000e-02,-5.596048167275293750e-01,5.596048167275293750e-01,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.366900000000000000e+04,5.273437500000000000e-02,3.000979555611809069e-01,3.000979555611809069e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.367000000000000000e+04,8.398437500000000000e-02,4.653561938119219477e-01,4.653561938119219477e-01,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.367100000000000000e+04,9.960937500000000000e-02,1.706236492902002411e-01,1.706236492902002411e-01,9.960937500000000000e-02,4.501953125000000000e-01,5.498046875000000000e-01
1.367200000000000000e+04,1.660156250000000000e-01,5.108216081119671959e-01,5.108216081119671959e-01,1.660156250000000000e-01,4.169921875000000000e-01,5.830078125000000000e-01
1.367300000000000000e+04,1.640625000000000000e-01,-1.183438593875374423e-02,1.183438593875374423e-02,1.640625000000000000e-01,4.179687500000000000e-01,5.820312500000000000e-01
1.367400000000000000e+04,2.285156250000000000e-01,3.313554167937242667e-01,3.313554167937242667e-01,2.285156250000000000e-01,3.857421875000000000e-01,6.142578125000000000e-01
1.367500000000000000e+04,2.031250000000000000e-01,-1.177824886503797686e-01,1.177824886503797686e-01,2.031250000000000000e-01,3.984375000000000000e-01,6.015625000000000000e-01
1.367600000000000000e+04,1.972656250000000000e-01,-2.927023607083634182e-02,2.927023607083634182e-02,1.972656250000000000e-01,4.013671875000000000e-01,5.986328125000000000e-01
1.367700000000000000e+04,1.894531250000000000e-01,-4.040932929537333074e-02,4.040932929537333074e-02,1.894531250000000000e-01,4.052734375000000000e-01,5.947265625000000000e-01
1.367800000000000000e+04,1.406250000000000000e-01,-2.980430267380851372e-01,2.980430267380851372e-01,1.406250000000000000e-01,4.296875000000000000e-01,5.703125000000000000e-01
